1	A Place		-123.764	272.182	1,1,0	https://www.sarna.net/wiki/A_Place	116.370	U	U	U	U	U	U	U	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Pandora Operational Area,Region 1	LA,Tamar March,Pandora Operational Area,Region 1	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LC,Arc-Royal Theater	LC,Arc-Royal Theater	D(LC,CJF)	D(LC,CJF)	CJF	CJF
23	Acubens		-52.221	-50.716	1,1,0	https://www.sarna.net/wiki/Acubens	446.981	I	I	I	I	FWL	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	WB	CoF	RS,Prefecture VII	RS,Prefecture VII	RS,Prefecture VII	RS,Prefecture VII	I	FWL,Covenant Worlds	FWL,Covenant Worlds
24	Ad Duwayd		361.884	374.511	1,1,0	https://www.sarna.net/wiki/Ad_Duwayd	516.801	U	U	U			DC,Pesht Military District,Pusht-i-rud Prefecture	DC,Pesht Military District,Pusht-i-rud Prefecture	DC,Pesht Military District,Pusht-i-rud Prefecture	DC,Pesht Military District,Pusht-i-rud Prefecture	DC,Pesht Military District,Pusht-i-rud Prefecture	DC,Pesht Military District,Pusht-i-rud Prefecture	DC,Pesht Military District,Pusht-i-rud Prefecture	DC,Pesht Military District,Pusht-i-rud Prefecture	DC,Pesht Military District,Pusht-i-rud Prefecture	DC,Pesht Military District,Pusht-i-rud Prefecture	DC,Pesht Military District,Pusht-i-rud Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture	DC,Pesht Military District,Qandahar Prefecture
25	Addasar		-29.439	-516.520	1,1,0	https://www.sarna.net/wiki/Addasar	909.534	U	U	U	U	U	U	U	MOC,Luxen Province	MOC,Luxen Province	MOC,Luxen Province	MOC,Luxen Province	MOC,Luxen Province	MOC,Luxen Province	MOC,Luxen Province	MOC,Luxen Province	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC
26	Addicks		71.439	-0.696	1,1,0	https://www.sarna.net/wiki/Addicks	446.587	I	I	I		TH	TH,Lockdale Province	TH,Lockdale Province	TH,Lockdale Province	TH,Lockdale Province	AE,Lockdale Province	TH,Lockdale Province	FS,Draconis March,Robinson Operational Area,Region 1	DC,Dieron Military District,Addicks Prefecture,Minor Capital	DC,Dieron Military District,Addicks Prefecture,Minor Capital	DC,Dieron Military District,Addicks Prefecture,Minor Capital	FS,Draconis March,Robinson Operational Area,Region 1	FS,Draconis March,Robinson Operational Area,Addicks PDZ	FS,Draconis March,Robinson Operational Area,Addicks PDZ	FCF,Draconis March,Robinson Operational Area,Addicks PDZ	FCF,Draconis March,Robinson Operational Area,Addicks PDZ	FCF,Draconis March,Robinson Operational Area,Addicks PDZ	FCF,Draconis March,Robinson Operational Area,Addicks PDZ	FCF,Draconis March,Robinson Operational Area,Addicks PDZ	FCF,Draconis March,Robinson Operational Area,Addicks PDZ	FCF,Draconis March,Robinson Operational Area,Addicks PDZ	FS,Draconis March,Robinson Operational Area,Addicks PDZ	FS,Draconis March,Robinson Operational Area,Addicks PDZ	FS,Draconis March,Robinson Operational Area,Addicks PDZ	FS,Draconis March,Robinson Operational Area,Addicks PDZ	FS,Draconis March,Robinson Operational Area,Addicks PDZ	FS,Draconis March,Robinson Operational Area,Addicks PDZ	FS,Draconis March,Robinson Operational Area,Addicks PDZ	FS,Draconis March,Robinson Operational Area,Addicks PDZ	D(FS,WB)	WB	CoF	RS,Prefecture III	RS,Prefecture III	RS,Prefecture III	RS,Prefecture III	I	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture
27	Adelaide		-250.471	315.316	1,1,0	https://www.sarna.net/wiki/Adelaide	117.946	U	U	U	U		LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	FCL,Donegal March,Coventry Operational Area,Region 1	FCL,Donegal March,Coventry Operational Area,Region 1	FCL,Donegal March,Coventry Operational Area,Region 1	FCL,Donegal March,Coventry Operational Area,Region 1	FCL,Donegal March,Coventry Operational Area,Region 1	FCL,Donegal March,Coventry Operational Area,Region 1	FCL,Donegal March,Coventry Operational Area,Region 1	LA,Donegal March,Coventry Operational Area,Region 1	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LA,Coventry Province,Melissia Theater	LC,Coventry Province,Melissia Theater	LC,Coventry Province,Melissia Theater	LC,Coventry Province,Melissia Theater	LC,Bucklands Theater	LC,Bucklands Theater	LC,Bucklands Theater
28	Adelson		472.766	-245.354	1,1,0	https://www.sarna.net/wiki/Adelson	889.028	U	U	U	U	U	U	U	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region
29	Adhafera		-105.278	-51.227	1,1,0	https://www.sarna.net/wiki/Adhafera	438.366	U	U	U	U	U	U	U	FWL,Stewart Confederation	FWL,Stewart Confederation	FWL,Stewart Confederation	FWL,Stewart Confederation	FWL,Stewart Confederation	FWL,Stewart Confederation	FWL,Stewart Confederation	FWL,Stewart Confederation	FWL,Stewart Confederation	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	FWL,Stewart Commonality	SC	RS,Prefecture VII	RS,Prefecture VII	RS,Prefecture VII	I	WE	WE
30	Adhara	Trip (3040+)	-123.314	-468.960	1,1,0	https://www.sarna.net/wiki/Trip	853.872	U	U	U	U	U	U	U	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC
31	Adherlwin		-134.304	-418.682	1,1,0	https://www.sarna.net/wiki/Adherlwin	803.274						MOC	MOC	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC
32	Adler		155.257	-210.669	1,1,0	https://www.sarna.net/wiki/Adler	670.950	U	U	U	U	U	U	U	CC,St. Ives Commonality,Region 3	CC,St. Ives Commonality,Region 3	CC,St. Ives Commonality,Region 3	CC,St. Ives Commonality,Region 3	CC,St. Ives Commonality,Region 3	CC,St. Ives Commonality,Region 3	CC,St. Ives Commonality,Region 3	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
33	Adrar		-4.382	-409.233	1,1,0	https://www.sarna.net/wiki/Adrar	807.697	U	U	U	U	U	U	U	CC,Sian Commonality,Region 13	CC,Sian Commonality,Region 13	CC,Sian Commonality,Region 13	CC,Sian Commonality,Region 13	CC,Sian Commonality,Region 13	CC,Sian Commonality,Region 13	CC,Sian Commonality,Region 13	CC,Sian Commonality,Region 13	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
34	Adrian		449.254	28.130	1,1,0	https://www.sarna.net/wiki/Adrian	701.276						FS,Draconis March,Woodbine Operational Area,Region 1	FS,Draconis March,Woodbine Operational Area,Region 1	FS,Draconis March,Woodbine Operational Area,Region 1	FS,Draconis March,Woodbine Operational Area,Region 1	FS,Draconis March,Woodbine Operational Area,Region 1	FS,Draconis March,Woodbine Operational Area,Region 1	FS,Draconis March,Woodbine Operational Area,Region 1	FS,Draconis March,Woodbine Operational Area,Region 3	FS,Draconis March,Woodbine Operational Area,Region 3	FS,Draconis March,Woodbine Operational Area,Region 3	FS,Draconis March,Woodbine Operational Area,Region 3	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FCF,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Woodbine Operational Area,Milligan PDZ	FS,Draconis March,Milligan Operational Area,Milligan PDZ	DC,New Samarkand Military District,Tancredi Prefecture	DC,New Samarkand Military District,Tancredi Prefecture
35	Aer	Finnalon (2822+)	55.145	-187.635	1,1,0	https://www.sarna.net/wiki/Finnalon	609.287	U	U	U	U	U	U	U	CC,Capella Commonality,Region 3	CC,Capella Commonality,Region 3	CC,Capella Commonality,Region 3	CC,Capella Commonality,Region 3	CC,Capella Commonality,Region 3	CC,Capella Commonality,Region 3	CC,Capella Commonality,Region 3	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
36	Afarsin		-216.314	-369.872	1,1,0	https://www.sarna.net/wiki/Afarsin	756.704						MOC	MOC	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC,Canopus District	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC	MOC
37	Afleir		-51.281	-2.977	1,1,0	https://www.sarna.net/wiki/Afleir	400.909	U	U	U	U	TH	TH,Tyrfing Province	TH,Tyrfing Province	TH,Tyrfing Province	TH,Tyrfing Province	AE,Tyrfing Province	TH,Tyrfing Province	LC,Federation of Skye,Isle of Skye	LC,Federation of Skye,Isle of Skye	LC,Federation of Skye,Isle of Skye	LC,Federation of Skye,Isle of Skye	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
38	Agador	Yance I	69.791	51.650	1,1,0	https://www.sarna.net/wiki/Yance	401.407			AG	DC	DC	DC,Benjamin Military District,Ashio Prefecture	DC,Benjamin Military District,Ashio Prefecture	DC,Benjamin Military District,Ashio Prefecture	DC,Benjamin Military District,Ashio Prefecture	DC,Benjamin Military District,Ashio Prefecture	DC,Benjamin Military District,Ashio Prefecture	DC,Benjamin Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	RS,Prefecture II	RS,Prefecture II	RS,Prefecture II	RS,Prefecture II	DC,Benjamin Military District,Algedi Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture
39	Agematsu		253.838	185.545	1,1,0	https://www.sarna.net/wiki/Agematsu	454.445			I			DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture
40	Aggstein		219.606	-203.110	1,1,0	https://www.sarna.net/wiki/Aggstein	696.623	U	U	U	U	U	U	U	FS,Capellan March,Kathil Operational Area,Region 2	FS,Capellan March,Kathil Operational Area,Region 2	FS,Capellan March,Kathil Operational Area,Region 2	FS,Capellan March,Kathil Operational Area,Region 2	FS,Capellan March,Kathil Operational Area,Region 2	FS,Capellan March,Kathil Operational Area,Region 2	FS,Capellan March,Kathil Operational Area,Region 2	FS,Capellan March,Kathil Operational Area,Region 2	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
41	Agliana		389.805	-289.562	1,1,0	https://www.sarna.net/wiki/Agliana	866.459	U	U				FS,Crucis March,Chirikof Operational Area,Region 3	FS,Crucis March,Chirikof Operational Area,Region 3	FS,Crucis March,Chirikof Operational Area,Region 3	FS,Crucis March,Chirikof Operational Area,Region 3	FS,Crucis March,Chirikof Operational Area,Region 3	FS,Crucis March,Chirikof Operational Area,Region 3	FS,Crucis March,Chirikof Operational Area,Region 3	FS,Crucis March,Chirikof Operational Area,Region 3	FS,Crucis March,Chirikof Operational Area,Region 3	FS,Crucis March,Chirikof Operational Area,Region 3	FS,Crucis March,Chirikof Operational Area,Region 3	FS,Crucis March,Chirikof Operational Area,Kearny Combat Region	FS,Crucis March,Chirikof Operational Area,Kearny Combat Region	FCF,Crucis March,Chirikof Operational Area,Kearny Combat Region	FCF,Crucis March,Chirikof Operational Area,Kearny Combat Region	FCF,Crucis March,Chirikof Operational Area,Kearny Combat Region	FCF,Crucis March,Chirikof Operational Area,Kearny Combat Region	FCF,Crucis March,Chirikof Operational Area,Kearny Combat Region	FCF,Crucis March,Chirikof Operational Area,Kearny Combat Region	FCF,Crucis March,Chirikof Operational Area,Kearny Combat Region	FS,Crucis March,Chirikof Operational Area,Kearny Combat Region	FS,Crucis March,Chirikof Operational Area,Kearny Combat Region	FS,Crucis March,Chirikof Operational Area,Kearny Combat Region	FS,Crucis March,Chirikof Operational Area,Kearny Combat Region	FS,Crucis March,Chirikof Operational Area,Kearny Combat Region	FS,Crucis March,Chirikof Operational Area,Kearny Combat Region	FS,Crucis March,Chirikof Operational Area,Kearny Combat Region	FS,Crucis March,Chirikof Operational Area,Kearny Combat Region	FS,Crucis March,Chirikof Operational Area,Kearny Combat Region	FS,Crucis March,Chirikof Operational Area,Kearny Combat Region	FS,Periphery March,June Operational Area,Islamabad Combat Region	FS,Periphery March,June Operational Area,Islamabad Combat Region	FS,Periphery March,June Operational Area,Islamabad Combat Region	FS,Periphery March,June Operational Area,Islamabad Combat Region	FS,Periphery March,June Operational Area,Islamabad Combat Region	FS,Periphery March,June Operational Area,Islamabad Combat Region	FS,Periphery March,June Operational Area,Islamabad Combat Region	FS,Periphery March,June Operational Area,Islamabad Combat Region
